flea	squishy
carpet	squishy
biscuit	squishy
rat	squishy
worm	squishy
cushion	squishy
mat	squishy
teddy bear	squishy
skunk	squishy
pillow	squishy
socks	squishy
cockroach	squishy
donut	squishy
cat	squishy
housefly	squishy
sack	squishy
shoes	squishy
pickle	squishy
slippers	squishy
cake	squishy
dog	squishy
pajamas	squishy
bed	squishy
spider	squishy
person	squishy
cork	squishy
nylons	squishy
bread	squishy
napkin	squishy
hamster	squishy
beetle	squishy
couch	squishy
potato	squishy
cabbage	squishy
toy	squishy
turnip	squishy
basement	squishy
ant	squishy
hornet	squishy
cheese	squishy
rice	squishy
pie	squishy
ball	squishy
broom	squishy
sofa	squishy
rabbit	squishy
grasshopper	squishy
doll	squishy
yam	squishy
curtains	squishy
pearl	fragile
shell	fragile
marble	fragile
emerald	fragile
cork	fragile
flute	fragile
jar	fragile
medal	fragile
mirror	fragile
coin	fragile
doll	fragile
stone	fragile
wine glass	fragile
trumpet	fragile
clarinet	fragile
bottle	fragile
crown	fragile
chain	fragile
bowl	fragile
cup	fragile
plate	fragile
harp	fragile
trombone	fragile
bracelet	fragile
vase	fragile
rock	fragile
saxophone	fragile
necklace	fragile
wheel	fragile
violin	fragile
harmonica	fragile
piano	fragile
bullet	fragile
spoon	fragile
toy	fragile
grape	fragile
pie	fragile
tuba	fragile
clam	fragile
drum	fragile
certificate	fragile
brick	fragile
cheese	fragile
raisin	fragile
cello	fragile
barrel	fragile
door	fragile
clock	fragile
dish	fragile
harpsichord	fragile
teddy bear	used by children
kite	used by children
toy	used by children
doll	used by children
frisbee	used by children
balloon	used by children
ball	used by children
sports ball	used by children
pony	used by children
basket	used by children
book	used by children
tricycle	used by children
cage	used by children
pencil	used by children
chipmunk	used by children
trolley	used by children
wand	used by children
earmuffs	used by children
rocker	used by children
football	used by children
slingshot	used by children
cart	used by children
box	used by children
rock	used by children
sled	used by children
rope	used by children
rocket	used by children
bike	used by children
mat	used by children
jar	used by children
stick	used by children
crayon	used by children
scissors	used by children
bench	used by children
potted plant	used by children
bucket	used by children
skateboard	used by children
surfboard	used by children
baseball bat	used by children
bicycle	used by children
chair	used by children
bowl	used by children
remote	used by children
mouse	used by children
slippers	used by children
hamster	used by children
sleigh	used by children
shed	used by children
backpack	used by children
cushion	used by children
bullet	used for killing
gun	used for killing
pistol	used for killing
dagger	used for killing
sword	used for killing
revolver	used for killing
cannon	used for killing
bomb	used for killing
rifle	used for killing
grenade	used for killing
shotgun	used for killing
crossbow	used for killing
bazooka	used for killing
missile	used for killing
machete	used for killing
spear	used for killing
bayonet	used for killing
armour	used for killing
slingshot	used for killing
shield	used for killing
hatchet	used for killing
knife	used for killing
baton	used for killing
bolts	used for killing
catapult	used for killing
baseball bat	used for killing
gloves	used for killing
barrel	used for killing
cheetah	used for killing
ambulance	used for killing
whistle	used for killing
axe	used for killing
razor	used for killing
sledgehammer	used for killing
harpoon	used for killing
tomahawk	used for killing
scissors	used for killing
muzzle	used for killing
wand	used for killing
helicopter	used for killing
spider	used for killing
cigarette	used for killing
cape	used for killing
rocket	used for killing
jet	used for killing
airplane	used for killing
panther	used for killing
lion	used for killing
fork	used for killing
bagpipe	used for killing
mirror	found on walls
wall	found on walls
clock	found on walls
carpet	found on walls
mat	found on walls
door	found on walls
doorknob	found on walls
paintbrush	found on walls
stone	found on walls
rock	found on walls
brick	found on walls
spider	found on walls
drapes	found on walls
hook	found on walls
tack	found on walls
fence	found on walls
marble	found on walls
curtains	found on walls
brush	found on walls
peg	found on walls
sandpaper	found on walls
faucet	found on walls
level	found on walls
gate	found on walls
lamp	found on walls
bridge	found on walls
bookcase	found on walls
cabinet	found on walls
flea	found on walls
tray	found on walls
banner	found on walls
chandelier	found on walls
table	found on walls
basement	found on walls
drain	found on walls
shelves	found on walls
beetle	found on walls
escalator	found on walls
dresser	found on walls
worm	found on walls
sink	found on walls
cockroach	found on walls
hammer	found on walls
moth	found on walls
vase	found on walls
medal	found on walls
shell	found on walls
crayon	found on walls
cork	found on walls
ant	found on walls
car	expensive
emerald	expensive
chain	expensive
medal	expensive
pearl	expensive
bomb	expensive
limousine	expensive
jet	expensive
coin	expensive
jeep	expensive
armour	expensive
van	expensive
building	expensive
necklace	expensive
cannon	expensive
garage	expensive
house	expensive
marble	expensive
bracelet	expensive
airplane	expensive
skyscraper	expensive
motorcycle	expensive
crown	expensive
certificate	expensive
apartment	expensive
rocket	expensive
train	expensive
jeans	expensive
helicopter	expensive
toy	expensive
tractor	expensive
wagon	expensive
horse	expensive
clarinet	expensive
tv	expensive
missile	expensive
violin	expensive
curtains	expensive
bullet	expensive
radio	expensive
piano	expensive
truck	expensive
stereo	expensive
cigar	expensive
razor	expensive
handbag	expensive
trumpet	expensive
harpsichord	expensive
ship	expensive
balloon	expensive
car	requires gasoline
ambulance	requires gasoline
van	requires gasoline
truck	requires gasoline
bus	requires gasoline
cigarette	requires gasoline
trailer	requires gasoline
motorcycle	requires gasoline
taxi	requires gasoline
wagon	requires gasoline
garage	requires gasoline
train	requires gasoline
hot dog	requires gasoline
tractor	requires gasoline
jeep	requires gasoline
stop sign	requires gasoline
fire hydrant	requires gasoline
limousine	requires gasoline
bomb	requires gasoline
traffic light	requires gasoline
airplane	requires gasoline
cart	requires gasoline
buggy	requires gasoline
